NPD_WELL_BORE_NAME,NPD_FIELD_NAME,Predicted Production,Pressure Score,Pressure Status,Well Health Score,Operational Status,Recommendation
15/9-F-1 C,VOLVE,721.7786359733084,0.19307872896057177,1,85.15936506749722,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,713.048779370467,0.19035035345153756,1,85.91194588784084,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,711.600149216757,0.18177371510765022,1,85.4525703825779,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,699.7853147150354,0.17199304782172425,1,83.54916172142309,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,713.9238529543305,0.16472482927060933,1,83.16478504372172,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,513.0288180416807,0.16587955287339234,1,77.21607686445395,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,680.7395633674497,0.18611454322102172,1,83.73911265332606,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,655.144264600572,0.19516585657804003,1,83.33945419144773,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,660.5302639496815,0.20343617789338903,1,87.24704278114743,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,699.6814889291163,0.19772503491043292,1,87.22780173921454,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,700.8425911241102,0.1939250935762199,1,87.00797717329755,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,597.4048159390612,0.1806002602569734,1,77.84609771223177,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,394.02279303363264,0.1693931531945384,1,45.43953498263886,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,666.849766778629,0.1996291712443602,1,86.43782255000289,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,737.4526774591752,0.2038293208872165,1,88.09855126038462,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,798.1963927606888,0.2061270008564145,1,88.56347053539238,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,812.4776008342819,0.20216627534848802,1,88.10725862180686,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,784.4444829248298,0.1992717026262963,1,87.97613427234215,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,799.6468856611219,0.1916749630530225,1,86.27000032512996,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,772.8386868052472,0.19234080048299884,1,86.15981568354215,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,726.0564415888898,0.2029589597563512,1,88.63700563826454,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,720.386064605325,0.21036985519195472,1,89.28003595222881,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,716.3511568261548,0.21047935498605091,1,89.4997190389682,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,712.7931422286961,0.20452299503869747,1,88.68064139787913,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,713.2673364308482,0.2017163444495697,1,88.07932644750919,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,710.7123996583617,0.19088458140044923,1,86.521513289047,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,687.4674642763877,0.18954511992272854,1,86.32650749970554,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,637.7495863714684,0.19663824033126537,1,86.03342262991923,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,628.402358807629,0.20221972515407688,1,83.16477637144807,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,477.85652537393185,0.16975414608197925,1,67.10365027439005,Warning,Inspect pressure system and choke settings.
15/9-F-1 C,VOLVE,517.3783519459016,0.19900455333553863,1,74.00704734208686,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,575.05093112761,0.19229146886334525,1,85.95743096094444,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,580.3346360180226,0.17586984467107925,1,84.48733206461719,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,582.0577456398714,0.1789393239887812,1,77.60752313210043,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,565.8671353837385,0.18748965503812448,1,86.51186277697296,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,550.8444174603179,0.1966001038708315,1,86.47264070696754,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,569.6231246825403,0.1983952091297318,1,87.63648723030516,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,559.7225600198418,0.19382562709817036,1,87.13473271738398,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,565.4432976190477,0.19646501825845802,1,87.67152889353702,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,554.4926743055557,0.18729776775710205,1,85.81971076365471,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,536.6190838095238,0.19360292796518386,1,85.8537826095659,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,525.4324242243865,0.2097082698934397,1,89.25461441371218,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,516.8688683684368,0.2147063212570059,1,89.51801622393958,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,496.7536154105492,0.2161146956121796,1,89.50971020565744,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,494.7399508386752,0.21050242882399056,1,89.22265724879381,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,486.7052874235362,0.20738376046888207,1,88.99945657197475,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,484.3674945393372,0.19760456684808175,1,87.67546891927027,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,488.8703005782982,0.2065981256428424,1,88.73276972078435,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,478.4825144599723,0.21555051907606987,1,89.90441737829535,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,471.34545093724495,0.22026525696254684,1,90.13741868359631,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,469.6961461067978,0.21891521399070074,1,89.83327100437194,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,462.34195280870676,0.21826649569707568,1,90.14981428085244,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,470.5156350092839,0.21338555630459283,1,88.31603406978394,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,372.516987334055,0.19656444565958642,1,71.05287557013324,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,474.7867335714285,0.20650736718844215,1,87.56148486120419,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,468.2431278968254,0.21436563380157736,1,90.01336116626373,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,463.5165083333333,0.2174273505603848,1,90.21223360859064,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,464.3669621825395,0.21763501501716603,1,90.1764955948712,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,464.8202001388887,0.2133713363659157,1,89.8642195026843,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,465.4050157341268,0.20800829655896147,1,88.43809887256313,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,460.9471967460315,0.19528474443195876,1,87.7237118789376,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,451.1488259523808,0.19581031589564396,1,86.91190113214672,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,461.24338757936476,0.2008273374576106,1,85.88863890966039,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,470.39092299603163,0.20270958508124276,1,86.3092353455701,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,399.03032446428557,0.19978290235803076,1,84.59990755987131,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,402.0928922907648,0.1975368537523105,1,84.25309140077583,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,380.64187923520933,0.20096608160022622,1,88.23610940414171,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,381.92967113997116,0.19059847974018845,1,86.45129484893249,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,437.2052017063493,0.18961087111572378,1,84.28820131536095,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,494.37410053571443,0.20753664833619034,1,87.65056097438423,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,464.1133877002168,0.2131062784428897,1,89.19208608188278,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,486.6577649364731,0.21622084664045754,1,86.30593111812891,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,468.0293634343434,0.21586744218299436,1,84.42422961768982,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,461.70198233029515,0.20853162479959564,1,85.50112142902454,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,387.3395721913109,0.19665224559492206,1,73.5455820310974,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,324.8054574987074,0.20276935756376652,1,84.0465875270171,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,296.91652417430396,0.20492761831115835,1,86.84675422482155,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,313.0557439212752,0.21863263323481424,1,83.15726864927477,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,302.12210721820287,0.22701649562856757,1,90.60793415232794,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,305.9801597187928,0.22481159319881378,1,89.58957282115668,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,301.8186666566563,0.21679597914679116,1,89.22074312229101,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,309.82667793233327,0.20872221983428413,1,86.59830928463063,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,313.19899548177983,0.21286304276871382,1,85.82009698441736,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,20.16653972222222,0.15353715762384113,1,22.654398640656286,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,0.0,0.09085391847061552,1,75.02000628551102,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.0965351364014152,1,75.7119400037541,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.09588850191848552,1,75.6331843201018,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.08833198036882295,1,74.71285137098258,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.08084955663780935,1,73.80154303239509,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.06064,0.10004459930475929,1,16.13936872508202,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,0.0,0.10314737137646224,1,76.51726526814457,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.10505785206027762,1,76.74994882636848,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.09878355112093018,1,75.98578162996459,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.08874686920975527,1,74.76338201104261,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.07850825467302347,1,73.5163883712367,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.06846863805002579,1,72.29363132436737,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.06940061749463788,1,72.40714008433599,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,70.60972398809523,0.07967799866896452,1,13.65885523703252,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,165.71187478174596,0.17730591767845522,1,49.734369335290964,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,252.51420769583893,0.1877825911321251,1,79.01558847769543,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,474.19351903499256,0.22255320421417113,1,84.52683987686108,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,427.59853864899,0.21865134650503448,1,89.88810690390919,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,415.550749383117,0.20110567039845517,1,87.951377739566,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,415.5110309307362,0.20783460259609815,1,88.60300953587918,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,412.166995633117,0.2161590002200584,1,89.83297487661616,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,394.70802031746024,0.22103050454662493,1,90.1004526116374,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,388.7498045833332,0.2201271695798317,1,89.42986936408795,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,387.6539660551947,0.21744706173200834,1,89.89128068783056,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,389.0902727976188,0.2171738598865111,1,90.01277121156551,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,382.80456802849915,0.20893578127544665,1,89.14166872347946,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,354.8193208529621,0.20984893620798672,1,87.32742675709488,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,345.4865150846813,0.2174671993614959,1,89.27093431576533,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,343.0741232550759,0.22170185363223888,1,90.70805669873073,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,341.58893263097764,0.2252611355366136,1,89.94382358503334,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,340.9081798961561,0.22227201900645988,1,88.96730955181917,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,361.33662379668533,0.21961188403458093,1,90.17645346614717,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,369.08557664682513,0.21269858209675913,1,88.48829855635985,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,362.6258267923832,0.21004342970239354,1,88.53115215382856,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,358.2933934008776,0.21292419186897554,1,89.21277494341658,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,354.98460464607086,0.21757030002427474,1,87.53683730098328,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,327.7444016702738,0.21546281558613983,1,89.67124082547303,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,326.3994696778263,0.2123211955086156,1,89.54625921543416,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,325.10315855199434,0.20609907988094672,1,88.4910214290967,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,312.71411803081196,0.18892201355755367,1,86.1069510969164,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,0.21312083333333334,0.07958194383988926,1,13.647156411913187,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,68.15907756868133,0.12856036377679636,1,19.61239496347226,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,139.5056606750022,0.14418002739109692,1,21.514763795999652,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,277.10074014235096,0.19241897434734156,1,63.87135622844491,Warning,Inspect pressure system and choke settings.
15/9-F-1 C,VOLVE,289.09449165514735,0.1928415070746452,1,84.41665916846713,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,293.29614561421715,0.1991773255410858,1,87.03322232887191,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,305.5863773941951,0.19144972919829717,1,84.00554717099048,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,317.9095953388054,0.19520701083816994,1,87.23674777897688,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,318.54990182844546,0.20301748488588967,1,87.98080056320882,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,321.89958853108556,0.2108334121898029,1,89.34058041919722,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,323.43680600955076,0.21518398778969933,1,89.7054216781093,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,324.3850584007952,0.2120876513254259,1,88.90787932747861,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,323.7304991487165,0.2081109819443696,1,89.0649111307435,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,323.44627572340977,0.20076928808262284,1,88.39279835356517,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,323.78372364341396,0.20643379167528103,1,88.51613486830189,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,320.80597673805073,0.21531129360101425,1,90.10391777715657,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,321.3712726807817,0.22204494950602416,1,90.75668553182196,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,321.3152956056183,0.2263152154667456,1,91.3164032162379,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,320.89506149603045,0.22237499317536658,1,90.9720869768594,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,321.08164711591775,0.2142146976059589,1,90.01866783258399,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,321.125771521678,0.19974223125496965,1,87.86545492131623,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,315.76996560913955,0.20007239104364827,1,86.34313676645885,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,314.98361726244525,0.20827380284059727,1,89.08824704522398,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,315.00266397459495,0.21236395707723482,1,89.67156812932065,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,316.2267107861595,0.21180468975443573,1,89.31010281446578,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,316.745640846065,0.20729823417965948,1,88.7237130490584,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,317.82807123347766,0.19893884705120096,1,88.11634233491857,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,320.3061067077744,0.18096718325978411,1,83.68374784889103,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,319.34659450241264,0.19076455493277245,1,86.97223992132845,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,316.07744090044105,0.1950049840787651,1,87.52641712335613,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,309.52423686997554,0.20081226364093135,1,87.39413345125446,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,307.2868230940317,0.2007906218211214,1,86.34265029342654,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,315.89893046313364,0.19198075781618457,1,86.0938863565816,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,307.63793606974554,0.17455126865614717,1,83.52639269534379,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,307.1407401733928,0.16782519214142033,1,81.75224980365641,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,298.0925432944673,0.17881723147226408,1,85.139266524041,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,290.79924946209553,0.19090293364080196,1,87.18068152989008,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,288.46265787516876,0.19873069706734853,1,88.11648217167829,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,289.7282265238813,0.20460306951699264,1,88.38058404165534,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,297.0370944938484,0.20240545726403275,1,87.80649251207629,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,298.02253820480945,0.1964042674264882,1,86.69857105272692,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,291.3625922426074,0.18326845117817497,1,85.97899810136134,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,287.1722061423184,0.18473305336920026,1,85.62945958154263,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,295.12442455508693,0.20475029798329974,1,88.77480034290801,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,297.4433124248785,0.20910555277582504,1,88.98267285030809,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,290.61994468100187,0.21574140705274114,1,90.16650899063026,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,289.5818443991902,0.21314192692569717,1,89.7324546702298,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,292.9382567875801,0.20706730251265443,1,89.06325061149144,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,289.8359317375566,0.19419180239900818,1,87.00455286610642,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,289.51952561118287,0.19219912257041272,1,86.62818831791331,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,293.2428542521549,0.20630851542594164,1,88.2154645051337,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,284.9529174854199,0.211037096200744,1,88.97326991287015,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,293.8950751262705,0.21794488974640153,1,88.69556825381792,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,287.2429579203276,0.21404421924721684,1,89.25302284612839,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,288.0089072734354,0.20510827604024878,1,87.91010941195611,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,282.1920495135283,0.19059198005591327,1,85.12219351826144,Healthy,Continue normal operation.
15/9-F-1 C,VOLVE,109.21243672619038,0.13427810458253941,1,20.30877691957002,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,1.2668816666666667,0.10369256663420678,1,16.583666343839017,Critical,"Immediate inspection recommended. Check tubing, pressure sensors and production equipment."
15/9-F-1 C,VOLVE,0.0,0.10246519915786723,1,76.43418132990386,Monitor,Increase monitoring frequency.
15/9-F-1 C,VOLVE,0.0,0.07565042099862163,1,73.16832365966688,Monitor,Increase monitoring frequency.
